HINDI 	MARATHI 	SCORE
लाया	असणार्‍या	0.00875229
करनी	चढावे	0.00875227
निकलता	सापडते	0.00875224
पड़ने	असणारा	0.0087521
लहलहा	होते	0.00875179
उतर	वाजता	0.00875164
खिल	असतात	0.00875133
पड़ती	नसते	0.00875119
पुकारा	दिली	0.00875094
मनाने	करत	0.00875034
जरूरी	नाही	0.00875033
मुड़	वळून	0.00875013
तैरने	पोहण्याचा	0.00874968
रखती	पसरली	0.00874967
टेकने	मानतात	0.00874935
दर्शाते	असलेले	0.00874849
चमचमाते	भरलेल्या	0.00874841
प्राप्‍त	असलेल्या	0.00874814
समझा	बनवण्यासाठी	0.00874748
स्थित	मिळते	0.00874744
स्थापना	झाला	0.00874738
हैं	मिळत्या	0.00874719
खिसक	पळून	0.00874704
पहुँचाने	पोहचविण्याचा	0.00874696
लगे	करणारे	0.00874678
रुकना	थांबणार	0.00874662
लगा	वाढवते	0.00874622
मिलाकर	पसरलेला	0.00874554
रुक	थांबू	0.00874549
स्थापित	केल्या	0.00874539
संपन्न	पडतो	0.00874476
जमा	होतात	0.00874464
छिपा	लपलेला	0.00874457
बहाव	कापले	0.00874441
चमचमाते	भरलेले	0.00874413
निकालें	काढू	0.008744
चली	भरलेल्या	0.00874324
करने	दर्शवण्यासाठी	0.00874295
करने	अनुभवण्यासाठी	0.00874295
करने	मिळवण्यासाठी	0.00874295
थाम	रोखून	0.00874287
नजर	दिसून	0.00874285
जाती	म्हटले	0.00874246
निर्माण	तुटून	0.00874243
भरा	करणार्‍या	0.0087414
होता	स्कीईंग	0.0087413
पहुँचने	पोहोचताच	0.00874087
लेकर	उघडे	0.00874073
देती	सामावून	0.0087407
संपर्क	करण्यासाठी	0.00874062
पैदल	जाऊ	0.00874054
डूबने	पाहताना	0.00874054
लौटते	बहरतात.	0.00874051
देखने	पहायला	0.00874033
लाया	केला	0.00873978
प्रोत्साहन	दिले	0.00873972
हैं	वापरात	0.00873971
करवाया	असतो	0.00873937
मानो	करुन	0.00873919
सुलभ	पाहण्याची	0.00873907
उपस्थित	कंटाळला	0.00873883
रहेगा	असेल.	0.00873878
मिल	असतो	0.00873838
उतरे	वाजता	0.00873833
दिखा	नाही	0.00873777
पहचानना	ओळखायचे	0.00873719
लगते	भरते	0.00873656
नहा	करत	0.00873648
देखने	पाहिल्या	0.00873641
लगता	भरते	0.00873617
खुली	नव्हते	0.0087361
तैरती	भरते	0.00873591
रहा	केले	0.00873585
बढ़ते-बढ़ते	वाढत	0.00873575
निर्माण	केली	0.00873529
करने	करणार्‍यांसाठी	0.00873526
रहने	केली	0.00873511
चले	मारला	0.00873499
समेटे	जपून	0.00873482
था	पहात	0.00873399
लगाए	नाही	0.00873399
नहाते	करताना	0.0087339
रखा	पडले	0.0087331
छाई	बनवलेली	0.00873302
स्थित	असलेले	0.00873263
प्रस्तुत	केलेल्या	0.00873249
मचाएँ	करु	0.00873225
जाकर	पहायला	0.00873198
उमड़	घेतल्यावर	0.00873194
सैर	मारुन	0.00873179
घिरवा	बांधल्या	0.00873176
रखी	केली	0.00873161
चाहते	पाहिजे	0.00873083
झाँकने	पाहिल्यावर	0.00873039
स्थित	केल्याने	0.00873012
स्थित	असलेली	0.00873009
जाता	म्हटले	0.00872999
खरीदी	विकत	0.00872997
रहा	असलेले	0.00872991
लगता	भरतो.	0.00872982
पुकारा	दिले	0.00872978
प्राप्‍त	झाली	0.00872922
निकली	पावते	0.00872883
खिले	उमललेली	0.00872851
दिखाई	म्हटले	0.00872839
निर्माण	केली.	0.00872824
माना	केली	0.00872823
बढ़ता	असलेल्या	0.00872776
खोला	उघड	0.00872765
निवास	राहतात	0.00872748
लेकर	केले	0.00872736
कहा	म्ह्टले	0.00872733
कहा	म्हटले	0.00872733
कहा	महटले	0.00872733
कहते	संगतात	0.00872728
निकलता	पडते	0.00872708
लौटने	खाण्याची	0.00872688
रखे	असलेली	0.00872688
रहता	नाही	0.00872633
करता	नाही	0.00872592
मिलता	सापडते	0.0087259
लेकर	काढून	0.00872578
पहुँचने	करता	0.00872578
मिलकर	केली	0.00872576
मनाने	करण्याच्या	0.0087255
जुड़ा	असल्याने	0.00872524
स्थित	मिळाला	0.00872468
करने	करण्यामध्ये	0.00872435
दिखायी	नाही	0.0087243
मिल	करणे	0.00872423
मिली	सापडली	0.0087241
दौड़ायें	जमलेले	0.00872379
लेकर	करतात	0.00872345
रखी	असलेल्या	0.00872307
लगी	असते	0.00872299
कर	लुटू	0.00872292
घूमना	फिरु	0.00872287
लड़ा	केले	0.00872199
निर्माण	चढवून	0.0087219
तैयार	मिळून	0.00872162
कहते	म्हटले	0.00872115
निवास	राहणारे	0.008721
समझने	समजण्यासाठी	0.00872083
प्राप्‍त	केल्यानंतर	0.0087208
प्राप्त	केल्यानंतर	0.0087208
खुला	राहते	0.00872068
लगा	वाढवतात	0.00871994
मनाने	करण्याची	0.00871989
वर्णित	सांगितले	0.00871988
छोड़	सोडून	0.00871976
फैला	स्थापित	0.00871966
सैर	करावे	0.00871935
लाते	करतात	0.00871925
पिछड़	हरले	0.00871885
रूक	थांबून	0.00871862
रुककर	थांबून	0.00871854
मिल	सापडते	0.0087184
स्थित	असले्ल्या	0.00871741
स्थित	असलेल्या	0.00871741
पार	जाताना	0.00871738
रहते	केली	0.0087173
मात	दिली.	0.00871725
महसूस	जाणवत	0.00871711
छा	पसरलेले	0.00871711
लगेगा	वाटेल	0.00871708
लिया	करण्याचा	0.00871706
निर्णय	घेतात	0.00871691
मिलना	सापडणे	0.00871667
चलती	वाहत	0.00871666
प्यार	जायला	0.00871625
दौरा	केला	0.00871625
कराता	वसलेले	0.00871566
था	भरले	0.00871472
निहारने	असलेल्या	0.00871469
लगाती	वाढवते	0.00871457
लगा	मारतात	0.00871443
पड़ी	केलेल्या	0.00871437
