HINDI 	MARATHI 	SCORE
महिषासुर	मूर्तिवरूनच	0.0087142
कार्यक्रमों	कार्यक्रमांचा	0.00871404
डिजाइन	संरचना	0.00871386
समुद्रतल	जानेवारीत	0.00871386
तीर्थ	हिंदू	0.00871386
संस्कृति	उत्तराखंडची	0.00871384
भूटानियों	राशी	0.00871377
भूमि	उतार	0.00871369
नामक	रक्षित	0.00871364
सरहदें	सीमा	0.00871348
श्रद्धालुओं	सागर	0.00871346
कार्यक्रम	कार्यक्रमाचा	0.00871343
अनेक	वेळेला	0.0087132
प्रपात	धबधब्याच्या	0.00871313
संभवत:	शक्यता	0.00871305
यात्रा	महाराज	0.00871302
सैर	भ्रमणासाठी	0.0087129
चढ़ने	रस्ता	0.00871284
सैलानियों	गोवा	0.00871275
जलप्रपात	``तूवानम	0.00871271
युगों	माहेर	0.00871255
जलाशय	जलाशयामध्ये	0.00871246
अलावा	स्किईंगसाठी	0.00871237
फुट	दक्षिण	0.00871224
सदृश	बौद्धांनी	0.00871219
लायक	का	0.00871208
सम्राट	सन्‌	0.00871196
चैत्य	गुफा	0.00871186
राजा	चीनीचा	0.00871176
कार्यक्रम	कार्यक्रमाचे	0.00871175
नदी	दक्षिण	0.00871172
शहर	पहिल्यावाल्या	0.00871171
मूल	पर्यटन	0.00871159
धामों	मंडळाच्या	0.00871145
लोगों	दरम्यान	0.00871138
उसमें	सूर्याचीच	0.0087113
सेब	मूख्यतः	0.00871095
ग्रामीणों	गावबंधूंना	0.00871089
माले	समुद्र	0.00871085
अगली	सकाळचा	0.00871076
तरह	रोडोडेंड्रनचे	0.00871072
समय	दर्‍यां	0.00871036
इंसान	माणसाने	0.00871035
नागिन	गोळे	0.00871022
हाल	वर्षात	0.0087101
समझ	महिलेने	0.00870986
नाम	पर्वतरांग	0.00870978
राष्ट्रीय	तहसीलचे	0.00870972
रात	रात्रीसाठी	0.00870952
प्रमुख	हिंदू	0.0087095
स्कूलों	शाळांमध्ये	0.00870912
हिस्से	फ्रेंच	0.00870907
सड़क	मुख्यतः	0.00870886
समय	गतकाळाच्या	0.0087088
गुरू	पदचिन्हे	0.00870874
खाई	दरीने	0.00870868
बर्फ़	विचार	0.00870866
रास्ता	पुलाच्या	0.00870854
जल	साफ	0.00870837
स्थापना	फूलांची	0.00870821
मस्जिद	अल	0.00870818
श्री	मते	0.00870811
नजर	फळांमध्ये	0.00870796
शहरों	शहरांमध्ये	0.00870786
वापिस	प्राध्यापक	0.00870786
किले	नक्षीकाम	0.00870779
पत्थर	दगड	0.00870764
पॉलिश	चकाकी	0.00870763
स्टॉपओवर्स	दरम्यान	0.00870752
कोख	अंतरंगात	0.00870745
किलों	महाराजाच्या	0.00870738
लाठी	काठीचा	0.00870735
ढलुआँ	छत	0.0087072
विश्‍वास	मूर्तीने	0.0087072
राजकीय	संग्रहालयांचे	0.00870709
डॉक्टरों	चिकित्सकांनी	0.00870708
शहरों	रेल्वेमार्गाद्वारे	0.00870686
छावनी	राईफल्स’ची	0.00870671
सुरक्षित	मूर्ती	0.00870656
बुद्धत्व	प्राप्ती	0.00870652
चीनवासी	रहिवासी	0.00870644
दर्शन	लेक	0.00870643
वंश	वेळेस	0.00870638
रिक्शे	सिटी	0.00870624
प्रकृति	निर्सग	0.00870608
चोटियाँ	समोरचे	0.00870607
राजवंश	राजवंशाचे	0.00870575
बिजली	विद्युतदाहिनीही	0.00870562
सुंदरता	सुंदरतेमुळे	0.0087056
अलावा	उत्तरखंडात	0.00870553
नाम	लक्षात	0.00870547
रेलमार्ग	स्थानके	0.00870542
समारोह	समारोहाच्या	0.00870528
सुअर	लेक	0.00870491
प्रवास	मोसमी	0.00870484
मुगलों	शिखांचे	0.0087046
कीमत	मॉलच्या	0.00870442
धर्म	मूलत:	0.00870439
ताड़ी	फळविक्रेते	0.00870402
केंद्रीय	रूपाने	0.00870395
बर्फ	बर्फाच्छादित	0.00870383
मार्ग	लोकवस्तीच्या	0.0087038
निजी	पर्यटनसेवासुद्धा	0.00870343
नजारा	वॅली	0.00870315
मकड़ी	कोळी	0.00870312
महानगर	द्वारे	0.00870305
कुल	गुफा	0.00870305
खम्भे	अराइशयुक्‍त	0.00870282
नदी	किलोमीटर	0.00870277
एंटरटेनमेंट	करमणूकीचे	0.00870268
तपस्या	राजा	0.00870257
प्रकार	इच्छा	0.00870248
रात्रि	फुलांच्या	0.00870247
राष्ट्रीय	फुलांच्या	0.00870201
किलोमीटर	उत्तरखंडातील	0.00870189
पता	माहिती	0.0087018
निवास	फॉरेस्ट	0.0087015
पता	माहित	0.00870149
चरण	टप्प्यात	0.00870136
पर्वत	विंध्य	0.00870126
तोप	गॅरिसन	0.00870124
बुराई	दसरा	0.00870107
गहराई	खोलात	0.00870104
रास्तों	रस्त्यामध्ये	0.00870099
रास्ते	रस्त्यामध्ये	0.00870085
शिल्प	शिल्पकलेतून	0.00870032
पेड़	वृक्षवेलींची	0.00870032
मान्यता	श्री	0.00870018
मकसद	प्रयोजन	0.00870015
स्थान	तलाव	0.00870003
तरफ	प्रार्थना	0.00869995
राजा	शासनकाळातच	0.00869992
मतलब	अर्थ	0.00869987
विमान	इंडियन	0.00869944
पूर्व	लोकांनी	0.00869938
एकड़	लोधी	0.0086993
असावधानी	पर्वतामध्ये	0.00869877
टूर	पर्यटन	0.00869876
संख्या	ऑस्प्रे	0.0086986
यात्रा	लेक	0.00869859
मॉडल	ताज	0.00869841
इच्छा	समुद्र	0.00869839
नेम	फ्रेंच	0.0086982
संभवतः	गावाचे	0.00869816
लाइट	ग्रंथालय	0.00869811
पर्यटन	माहितीच	0.00869796
मुख्यालय	जिल्हा	0.00869795
चढ़ाई	रस्त्यावर	0.00869794
किले	अवस्थेत	0.00869785
सन्‌	राज्यास’	0.00869783
मकानों	घरांमध्ये	0.00869771
ऊँचाई	उंचीवरील	0.0086976
लोग	हजारों	0.00869755
क्षेत्र	मूर्ती	0.00869747
मुद्रा	गुफा	0.00869737
रात्रि	मंडपात	0.00869731
सैलानी	मसूरीमध्ये	0.00869728
आम	दरीसाठी	0.00869724
आश्रम	मुनींचा	0.0086972
चीजें	वस्तू	0.00869712
स्वामी	मालक	0.00869701
नजर	दृष्टी	0.00869684
